country,countrycode,year,exportdiv,ncc,pscom,psenroll,trade,fdi,gdpg,popn,govscore,latitude
Philippines,608,2009,3.2733154,1.174739888,91.51695251,107.6716232,60.88659079,1.173248212,1.448323063,92946951,0.457,13
Philippines,608,2010,3.4282854,2.117558017,,,66.10427851,0.51369805,7.334499965,94636700,0.466,13
Philippines,608,2011,3.147774,2.843673209,,,60.7958367,0.856963003,3.858232824,96337913,0.466,13
Philippines,608,2012,3.0965574,1.553567364,,,57.84200551,1.227630007,6.896951708,98032317,0.463,13
Philippines,608,2013,3.0599594,1.185941284,,,55.82478123,1.316426384,6.750531304,99700107,0.431,13
Philippines,608,2014,3.0818143,1.508965093,97.59200287,109.6715164,57.46817209,1.929375228,6.34798748,101325201,0.439,13
Papua New Guinea,598,1970,3.9392965,1.908200913,,46.69683838,72.41497703,20.08308292,10.84280578,2489059,0.264,-6
Papua New Guinea,598,1971,3.8796473,1.845464891,,46.18782043,79.6085952,6.616507363,6.295192567,2549315,0.264,-6
Papua New Guinea,598,1972,3.2366691,16.71312247,,46.55580902,79.458979,10.00044335,5.643553371,2610700,0.264,-6
Papua New Guinea,598,1973,4.6401749,28.21236175,,47.96292114,79.69828359,8.613792129,6.529264832,2672144,0.264,-6
Papua New Guinea,598,1974,4.2937212,30.57148521,,48.97966003,86.72602954,4.95359987,2.610532593,2733313,0.264,-6
Papua New Guinea,598,1975,4.1456285,20.54043557,,49.67517853,86.14302808,-0.164381105,-0.879884165,2794462,0.467,-6
Papua New Guinea,598,1976,4.0621333,19.73059899,,51.39160919,82.55464563,1.377797093,-3.388448614,2855837,0.467,-6
Papua New Guinea,598,1977,3.9609268,19.04984601,,51.40095139,91.24374278,1.20690439,0.834815601,2917572,0.467,-6
Papua New Guinea,598,1978,3.9513798,18.36313055,,52.77193069,87.35608661,1.997401637,8.549859334,2979606,0.467,-6
Papua New Guinea,598,1979,3.9536567,22.35215192,,55.30434036,91.0694603,1.92708649,1.832395515,3041902,0.467,-6
Papua New Guinea,598,1980,4.0622306,25.15061391,,59.20265961,96.50489433,2.966587315,-2.303451201,3104788,0.467,-6
Papua New Guinea,598,1981,4.0924911,20.12960548,,58.83760071,96.98430288,3.449670112,-0.274829572,3169073,0.467,-6
Papua New Guinea,598,1982,3.970274,19.93722877,,60.34770966,97.3302081,3.625931067,0.352944289,3235264,0.467,-6
Papua New Guinea,598,1983,4.0981135,20.85236758,,,89.64760793,5.419511369,3.223163064,3303677,0.467,-6
Papua New Guinea,598,1984,3.6966665,15.51443967,,64.81417847,92.58839026,4.532029606,-0.354726452,3374465,0.467,-6
Papua New Guinea,598,1985,3.6076431,21.01781957,,,94.55467619,3.439430324,4.000190344,3447579,0.467,-6
Papua New Guinea,598,1986,3.8571229,20.39574014,,66.71813965,94.93448665,3.429183727,4.693057069,3522916,0.467,-6
Papua New Guinea,598,1987,4.0044727,24.25908529,49.7312088,67.42050934,92.83887443,2.963844188,2.770494832,3600343,0.467,-6
Papua New Guinea,598,1988,4.2618656,25.45976755,52.83190155,68.47615814,95.17365383,4.198203464,2.909240484,3679651,0.467,-6
Papua New Guinea,598,1989,4.3739123,24.36189873,52.69655991,70.70204926,93.39396526,5.735015023,-1.419579884,3764112,0.467,-6
Papua New Guinea,598,1990,4.0794392,23.01471161,51.19858932,68.87213898,89.57154931,4.826912275,-3.012169222,3864972,0.467,-6
Papua New Guinea,598,1991,3.9569244,18.25294178,48.69668961,68.2352066,94.41979144,3.184183118,9.54689771,3990995,0.467,-6
Papua New Guinea,598,1992,3.8528519,21.10798215,48.99303818,69.38652802,93.55197727,2.429035753,13.84908527,4136644,0.467,-6
Papua New Guinea,598,1993,4.2823038,22.42832099,,72.23777771,89.58928726,1.247401061,18.20228595,4291588,0.467,-6
Papua New Guinea,598,1994,4.2113528,21.13154483,54.15892029,73.74904633,93.30266532,1.085149666,5.94210906,4451694,0.481,-6
Papua New Guinea,598,1995,4.022573,26.68362518,53.15090179,72.89817047,104.739981,9.805073867,-3.312448778,4616439,0.481,-6
Papua New Guinea,598,1996,4.095068,20.95803705,53.01200867,71.74365234,107.8033526,2.130473335,7.733695798,4785895,0.481,-6
Papua New Guinea,598,1997,4.0142097,12.67848251,49.95433044,71.20078278,99.20797503,0.573526453,-3.904389656,4960439,0.481,-6
Papua New Guinea,598,1998,3.5539732,13.95624952,50.05393982,74.47589111,102.8609321,2.887983827,-3.769113218,5138829,0.481,-6
Papua New Guinea,598,1999,3.869911,17.36505638,,,116.0068021,8.571201779,1.855553994,5321388,0.481,-6
Papua New Guinea,598,2000,3.9392183,25.70020869,51.92636108,68.0202713,115.421838,2.740303139,-2.494841993,5508297,0.485,-6
Papua New Guinea,598,2001,3.7389066,17.50528273,52.07749939,61.60155106,117.5803671,2.050724509,-0.121288606,5698489,0.485,-6
Papua New Guinea,598,2002,3.6194761,19.84830103,52.81074142,59.26118851,118.9191103,0.672123736,-0.158900533,5892596,0.485,-6
Papua New Guinea,598,2003,3.6271503,22.08481044,54.22164154,55.7471199,123.449069,4.767668112,2.164102502,6090980,0.485,-6
Papua New Guinea,598,2004,3.5585954,28.79079403,,55.63565826,131.082911,0.828665064,2.721175741,6293166,0.485,-6
Papua New Guinea,598,2005,3.8208179,31.20203814,,56.69192886,,0.821562763,6.344795923,6498818,0.485,-6
Papua New Guinea,598,2006,4.008831,27.40263057,,55.25994873,,1.538594752,5.409944091,6708217,0.485,-6
Papua New Guinea,598,2007,3.9147427,24.20683206,,,,1.368617084,7.815189229,6921066,0.485,-6
Papua New Guinea,598,2008,3.8234911,25.36114198,,59.1189003,,0.410070468,-0.296457846,7137988,0.485,-6
Papua New Guinea,598,2009,3.742089,18.90716617,,,,3.614960513,6.800421483,7358890,0.485,-6
Papua New Guinea,598,2010,3.7590952,27.89682494,,,,0.249749809,10.12845407,7583269,0.481,-6
Papua New Guinea,598,2011,3.6743271,26.26808895,,,,0.202496659,1.107543626,7806637,0.481,-6
Papua New Guinea,598,2012,3.6982057,15.81528864,,100.10009,,0.135226482,4.657119597,8026545,0.465,-6
Papua New Guinea,598,2013,3.6559002,11.6658603,,,,0.126069328,3.824946328,8245627,0.463,-6
Papua New Guinea,598,2014,3.8300724,14.02772535,70.7155838,,,0.126824295,13.54377062,8464153,0.463,-6
Paraguay,600,1970,3.1860912,2.216259388,46.09172058,102.615097,31.03802672,0.799177784,5.553425733,2408787,0.086,-23
Paraguay,600,1971,3.0347404,1.927578126,47.63256836,102.9160538,29.31833381,1.068357681,5.538151943,2463777,0.086,-23
Paraguay,600,1972,3.1775031,1.882053832,45.70949173,98.34062195,27.60606405,0.452642429,6.631297476,2521508,0.086,-23
Paraguay,600,1973,3.2018399,2.655141286,48.90330124,101.2810135,29.23379864,0.924129234,7.302812907,2583160,0.093,-23
Paraguay,600,1974,2.8605456,2.243232924,49.83161926,100.0094528,32.66752769,1.774010976,8.381525437,2648082,0.093,-23
Paraguay,600,1975,2.8803096,3.079914249,49.76457977,97.75418854,31.06296504,1.614375207,6.852444714,2714664,0.093,-23
Paraguay,600,1976,3.194963,2.259229428,50.65996933,99.81725311,32.69880272,1.294909585,7.525949531,2782624,0.093,-23
Paraguay,600,1977,3.4367311,2.71973089,52.30112076,101.2640381,41.8952855,1.037206197,11.4940816,2852430,0.093,-23
Paraguay,600,1978,3.5917706,2.882305046,53.41384125,103.6225662,40.53487608,0.960991127,12.02872995,2924370,0.093,-23
Paraguay,600,1979,4.0074196,3.625308906,,105.3375015,37.61434007,1.469220513,11.86214697,2999415,0.093,-23
Paraguay,600,1980,3.6029313,3.151192426,57.74658966,107.6451416,33.89561056,0.712665869,11.71214594,3078912,0.096,-23
Paraguay,600,1981,3.6493745,2.354085063,60.78239822,108.9266891,29.13929806,0.567159925,9.170458849,3163299,0.088,-23
Paraguay,600,1982,3.7532356,3.282168091,61.94017029,107.7670135,31.89636926,0.675350049,-1.397617718,3251678,0.095,-23
Paraguay,600,1983,3.7995012,2.10422575,64.91417694,109.8340378,25.14220847,0.086370266,-3.042617885,3343276,0.095,-23
Paraguay,600,1984,3.7465632,1.827979123,66.46585083,109.750061,41.12625391,0.115492348,2.816599446,3437892,0.092,-23
Paraguay,600,1985,3.9513109,2.5248904,68.30909729,109.6617203,54.20862358,0.021325539,4.523135678,3535498,0.092,-23
Paraguay,600,1986,3.7383935,3.051943031,67.31403351,108.7505112,67.13555492,0.016111734,4.964835666,3636027,0.096,-23
Paraguay,600,1987,3.8092983,3.469628592,68.45107269,109.497963,72.48536665,0.133466137,7.582304376,3739050,0.092,-23
Paraguay,600,1988,4.0399933,2.809753508,68.55753326,110.883049,85.07697427,0.197383098,5.915372066,3844437,0.093,-23
Paraguay,600,1989,4.014267,3.116654848,68.95172882,112.0875931,82.95522791,0.269035739,6.935203911,3951288,0.088,-23
Paraguay,600,1990,3.9018321,2.701855165,70.46743011,113.1120529,91.3083408,1.323098499,4.123282879,4059195,0.121,-23
Paraguay,600,1991,3.8562267,2.372352979,74.99577332,114.4219513,89.13931922,1.232752955,3.493650155,4167996,0.153,-23
Paraguay,600,1992,3.5886781,2.580280519,75.45603943,110.7374573,89.49755756,1.641652073,1.696428011,4277051,0.162,-23
Paraguay,600,1993,3.5233719,2.652038016,82.01914978,118.187912,113.6037635,1.034549309,4.936359415,4386202,0.192,-23
Paraguay,600,1994,3.2545483,2.244617094,81.13253021,116.6786575,123.0793295,1.741841106,5.31791766,4495301,0.185,-23
Paraguay,600,1995,3.4223542,2.639658202,82.45864105,117.7099686,118.0640742,1.042801026,6.822810304,4603917,0.192,-23
Paraguay,600,1996,3.4789524,2.226084013,85.93930054,119.6807632,103.0352672,1.428222359,1.573785132,4711655,0.192,-23
Paraguay,600,1997,3.6221709,2.014172301,,118.8188324,95.93427625,2.31705741,4.242516103,4818289,0.192,-23
Paraguay,600,1998,3.6216502,1.900382485,95.41110229,123.7823563,101.6063201,3.677994469,0.068037756,4923449,0.192,-23
Paraguay,600,1999,3.5189564,1.758115957,91.6709671,121.1540604,77.55527569,0.98675237,-1.366079712,5026031,0.214,-23
Paraguay,600,2000,3.4891496,1.461258209,94.00691986,121.6605225,78.64472976,1.217294369,-2.314140568,5123819,0.241,-23
Paraguay,600,2001,3.6162872,1.608871068,93.80735016,120.5668182,72.60569901,1.167634889,-0.834054717,5211541,0.241,-23
Paraguay,600,2002,3.5992568,2.068079791,95.07264709,119.243782,79.44156565,1.256207971,-0.021404395,5286512,0.246,-23
Paraguay,600,2003,3.8198617,2.142191817,97.28914642,115.4145126,81.12736377,-0.750191695,4.320745486,5353254,0.26,-23
Paraguay,600,2004,3.6606188,1.649193677,96.55303955,115.1523438,80.10444662,0.976461922,4.057418364,5416324,0.26,-23
Paraguay,600,2005,3.5895047,1.648871747,97.71103668,116.1055679,85.02196365,0.067986029,2.133490665,5476878,0.262,-23
Paraguay,600,2006,3.2870741,1.921106701,97.60961914,114.4457932,84.7335313,1.398421223,4.807117193,5534675,0.292,-23
Paraguay,600,2007,3.5974736,1.748798464,99.30225372,113.0578308,79.00113742,0.588024685,5.421622872,5590145,0.292,-23
Paraguay,600,2008,3.70432,1.536709934,100.1908188,111.6787872,80.77757466,1.421765433,6.49629212,5645148,0.368,-23
Paraguay,600,2009,3.4416106,1.627013252,100.7782898,110.5214615,70.84198186,0.783600879,-0.261137328,5702574,0.374,-23
Paraguay,600,2010,3.9771507,2.082992872,99.51786804,110.3031311,81.25752337,2.618549289,11.09523127,5768613,0.373,-23
Paraguay,600,2011,3.9976888,1.671875323,95.73078918,108.9582367,78.49212385,1.800773455,4.286371207,5843939,0.368,-23
Paraguay,600,2012,3.6615584,1.690340101,94.6053009,112.2387695,74.76495746,2.339172933,-0.708043112,5923322,0.319,-23
Paraguay,600,2013,3.8310304,1.698091485,95.32800293,106.4830017,73.36987138,0.974985288,8.293076489,6005652,0.26,-23
Paraguay,600,2014,3.757314,1.685797109,98.01999664,104.2689972,69.08372496,2.235481374,5.301238592,6090721,0.26,-23
Qatar,634,1970,6.3314075,37.469683,,,,1.885408879,,118007,0.321,25.5
Qatar,634,1971,6.303616,46.39060254,57.75376129,100.4076538,,7.051787724,,133096,0.345,25.5
Qatar,634,1972,6.3112917,50.85329861,54.40356827,96.16145325,,0.001959776,,148338,0.354,25.5
Qatar,634,1973,6.3136196,58.68202562,51.02362061,91.53028107,,0.166270816,,163734,0.359,25.5
Qatar,634,1974,6.043241,74.87341523,45.64200974,87.19837952,,0.540100882,,179299,0.359,25.5
Qatar,634,1975,6.1246533,63.72310747,46.5006218,89.34455872,,0.36294561,,195043,0.365,25.5
Qatar,634,1976,6.0848465,58.67183397,49.55957031,89.98246765,,0.006089626,,210990,0.376,25.5
Qatar,634,1977,6.2008743,49.59592511,50.83835983,92.57318878,,0.055838671,,227177,0.376,25.5
Qatar,634,1978,6.2255516,49.60544684,63.76747131,92.72830963,,0.219891389,,243624,0.376,25.5
Qatar,634,1979,6.2264218,87.05003707,64.17253876,93.60736847,,0.081129594,,260368,0.376,25.5
Qatar,634,1980,6.1951656,69.67272547,64.81079102,95.94931793,,0.138456651,,277450,0.377,25.5
Qatar,634,1981,6.0448618,48.4259714,64.2246933,98.38735962,,0.043642591,,294887,0.381,25.5
Qatar,634,1982,5.9976697,35.94208245,71.875,103.2607269,,0.048836974,,312608,0.381,25.5
Qatar,634,1983,5.7266097,38.76407186,,106.3202591,,0.014688642,,330454,0.381,25.5
Qatar,634,1984,5.7726669,51.99470448,76.41790771,105.402153,,-0.222838872,,348241,0.396,25.5
Qatar,634,1985,5.5900774,39.43259457,78.56591797,106.4306335,,0.129524068,,365868,0.396,25.5
Qatar,634,1986,5.3591356,26.32392389,76.55962372,108.2789307,,-0.029091502,,382328,0.396,25.5
Qatar,634,1987,5.0126853,30.28693095,67.04331207,106.8748703,,-0.054531146,,397391,0.396,25.5
Qatar,634,1988,5.0851359,27.34571611,73.12017822,108.8929977,,-0.341658842,,412142,0.396,25.5
Qatar,634,1989,4.9903274,38.70609146,74.18805695,111.5266876,,-0.023119919,,426896,0.409,25.5
Qatar,634,1990,4.9170008,51.15637109,75.02628326,112.0596695,,0.066300389,,441675,0.443,25.5
Qatar,634,1991,4.9203839,30.94760099,78.32943726,107.2838287,,0.617998084,,456486,0.443,25.5
Qatar,634,1992,4.9087272,31.04304644,73.11247253,105.002037,,0.517645866,,471293,0.443,25.5
Qatar,634,1993,4.7221203,31.06798457,72.91265106,101.5293884,,1.006763881,,486041,0.449,25.5
Qatar,634,1994,4.7360868,31.30308147,73.44248962,103.3724823,78.64992687,1.787929761,,500683,0.449,25.5
Qatar,634,1995,4.7023678,30.37002828,67.88648987,99.71118164,87.66795203,1.149680658,,515133,0.451,25.5
Qatar,634,1996,4.8485308,40.45222542,56.37799072,99.03240967,83.50922105,3.740559308,,529265,0.464,25.5
Qatar,634,1997,5.0078063,38.12923911,,99.65251923,84.44703884,3.702755596,,550591,0.464,25.5
Qatar,634,1998,4.6702604,31.71122122,91.85848999,104.9430695,91.05812556,3.386477192,,580997,0.464,25.5
Qatar,634,1999,4.7048488,38.30171775,95.16864777,104.4743576,85.73296979,0.913812596,,613302,0.464,25.5
Qatar,634,2000,4.8542891,46.57129459,,101.8513336,89.61265972,1.416675432,,645937,0.461,25.5
Qatar,634,2001,4.6965914,42.07930856,,94.38366699,94.96867168,1.684982456,3.898186662,678831,0.461,25.5
Qatar,634,2002,4.5421667,37.90537795,,95.14749146,88.46972363,3.222105442,7.18215168,713186,0.461,25.5
Qatar,634,2003,4.5471168,39.02193288,85.92272949,96.90647888,90.16494869,2.655415757,3.719958677,748525,0.461,25.5
Qatar,634,2004,4.4659381,39.90256229,,93.36791229,90.37242884,3.778179583,19.21891534,777943,0.444,25.5
Qatar,634,2005,4.7613001,43.62080304,84.3937912,96.10188293,94.74554417,5.614130334,7.492758483,848710,0.444,25.5
Qatar,634,2006,4.7110872,39.11193106,86.78031921,94.61222076,98.57091931,5.748812108,26.17024567,1015060,0.444,25.5
Qatar,634,2007,4.742599,35.69591407,92.00865936,98.26396179,96.11410571,5.896219912,17.98565682,1231893,0.444,25.5
Qatar,634,2008,4.8462858,36.92803595,95.33802795,98.57045746,89.43284165,3.278064174,17.66355636,1444277,0.444,25.5
Qatar,634,2009,4.6495686,29.08983303,98.15763092,103.2117615,80.14416297,8.307641312,11.95656113,1610274,0.444,25.5
Qatar,634,2010,4.6186457,32.42993742,,103.0129623,86.07028995,3.732611559,19.59233153,1713504,0.444,25.5
Qatar,634,2011,4.6756458,36.71824261,97.80078888,99.26325226,98.72163869,0.559389051,13.37517641,1804171,0.443,25.5
Qatar,634,2012,4.8462634,35.10624008,,102.5375595,105.7462944,0.211888722,4.730011844,1905660,0.443,25.5
Qatar,634,2013,4.6726556,32.06339011,94.79192352,100.8822403,102.3832081,-0.422882596,5.556040643,2035501,0.447,25.5
Qatar,634,2014,4.6760483,27.69781447,89.20913696,98.59809875,99.03437474,0.504491037,5.334323292,2214465,0.447,25.5
Rwanda,646,1970,4.8656983,8.509225791,,,26.73942628,0.027285129,6.001425247,3896367,0.391,-2
Rwanda,646,1971,5.126904,7.162881873,19.98718071,60.3792305,27.0805232,0.762494238,1.206640701,4015403,0.41,-2
Rwanda,646,1972,5.1316867,7.461146477,21.46258926,57.48965836,24.53744536,0.202874456,0.263068267,4135579,0.41,-2
Rwanda,646,1973,4.9349747,11.25420185,23.52046013,56.14590073,25.04098504,0.687885274,3.438088141,4259484,0.4,-2
Rwanda,646,1974,4.9297705,12.86323957,24.5886898,55.27642059,33.50767572,0.713224161,1.409823574,4386369,0.382,-2
Rwanda,646,1975,4.9401064,9.104726858,26.38533974,53.01121902,26.87132833,0.524600713,-2.113825424,4515756,0.382,-2
Rwanda,646,1976,5.4113588,7.517067418,,54.05913925,33.97446072,0.918849799,19.50457717,4648207,0.385,-2
Rwanda,646,1977,5.0561676,12.72147074,28.82550049,57.1162796,31.9279659,0.662960682,1.994109481,4783252,0.385,-2
Rwanda,646,1978,5.1992297,10.95565215,26.70622063,59.30942154,38.58111782,0.517826322,9.150840816,4921953,0.385,-2
Rwanda,646,1979,5.1084142,8.065240853,,64.01644897,43.79744133,1.133099909,11.86990804,5074374,0.385,-2
Rwanda,646,1980,5.2097521,8.895765945,36.25405884,67.20179749,40.81859447,1.308610904,8.95161233,5247532,0.377,-2
Rwanda,646,1981,5.0706868,6.818113596,46.69377899,71.48838806,31.58023542,1.281392948,5.436199479,5441966,0.379,-2
Rwanda,646,1982,5.3032026,9.337139572,45.49502182,72.67086029,35.70304958,1.470961153,1.810846447,5652900,0.379,-2
Rwanda,646,1983,5.4182038,5.910273674,43.69540024,70.03518677,32.34075737,0.751509981,5.980349934,5859396,0.379,-2
Rwanda,646,1984,5.2904677,5.287495087,44.91711044,69.02741241,32.29569297,0.949343315,-4.240773278,6056729,0.379,-2
Rwanda,646,1985,5.2181263,3.666745002,46.47879028,68.74922943,30.66989535,0.852166911,4.402748333,6266752,0.379,-2
Rwanda,646,1986,5.488986,4.909083113,43.54047012,69.80577087,32.73883473,0.903990503,5.472137488,6497804,0.379,-2
Rwanda,646,1987,5.3967333,4.254859708,43.64133835,72.29958344,26.59128118,0.81346687,-0.024036109,6735829,0.379,-2
Rwanda,646,1988,5.1607652,4.164755616,45.09489059,74.15994263,24.22284757,0.878733637,4.498824993,6953975,0.379,-2
Rwanda,646,1989,5.1331029,4.758144831,45.65713882,75.05580139,23.42777303,0.646147772,-0.036534273,7141974,0.379,-2
Rwanda,646,1990,5.0069151,4.725832192,44.48123169,73.58551788,19.68415887,0.300370285,-2.399291098,7319962,0.402,-2
Rwanda,646,1991,5.1342783,6.406208779,43.6800499,73.26319122,25.37197378,0.239589843,-2.514379654,7485681,0.402,-2
Rwanda,646,1992,4.6552849,6.099478502,43.92565918,74.7256012,23.83144703,0.27106589,5.872725241,7657208,0.402,-2
Rwanda,646,1993,4.7808223,4.955066413,,,25.67900701,0.296217288,-8.108691878,7904740,0.422,-2
Rwanda,646,1994,4.9197869,16.2356771,,,71.09562831,0.00013269,-50.24806711,6732665,0.382,-2
Rwanda,646,1995,4.8924923,12.58201735,,,30.97217315,0.154615043,35.22407831,5686897,0.511,-2
Rwanda,646,1996,5.2073402,12.5562104,,,32.23006582,0.160597843,12.74569576,6715510,0.59,-2
Rwanda,646,1997,4.4541683,11.12891842,,76.97406006,33.46746051,0.139882182,13.84975248,7666732,0.599,-2
Rwanda,646,1998,4.7391329,10.87430278,,81.69037628,28.79446359,0.356901653,8.858669494,7914645,0.599,-2
Rwanda,646,1999,4.6896763,6.481645233,24.95280075,84.75682068,27.33174809,0.0806586,4.351888324,8009587,0.606,-2
Rwanda,646,2000,4.4905415,5.03496553,21.16880989,97.39990997,27.48330572,0.391501942,8.370876903,8109989,0.611,-2
Rwanda,646,2001,4.6166339,5.375105201,24.08176041,104.603241,29.19720261,0.940652489,8.484584567,8223941,0.611,-2
Rwanda,646,2002,3.9762411,6.437769359,30.85232925,113.134079,27.60798227,0.076292722,13.19207117,8372306,0.617,-2
Rwanda,646,2003,4.6739836,9.076829744,41.86925888,122.1795273,29.30902664,0.219795172,2.202380238,8567992,0.617,-2
Rwanda,646,2004,5.2997155,7.020439498,41.52333832,129.0510406,33.4595851,0.323986425,7.447665271,8791853,0.618,-2
Rwanda,646,2005,4.1791072,5.957025393,,134.2301788,34.21444156,0.271302061,9.377898103,9026299,0.632,-2
Rwanda,646,2006,4.384182,5.296491973,,142.6851654,33.21952061,0.923018178,9.227081886,9270066,0.631,-2
Rwanda,646,2007,4.0390329,6.225724279,,148.3464355,35.96885716,2.021328806,7.633295315,9523168,0.635,-2
Rwanda,646,2008,4.1701398,8.305801452,50.57361984,147.3665009,37.60179413,1.974623474,11.16125473,9781996,0.635,-2
Rwanda,646,2009,3.932301,6.935422955,69.08048248,147.9409027,36.80289767,2.091138526,6.248260723,10043737,0.631,-2
Rwanda,646,2010,4.2161398,6.486552529,72.82124329,145.5171051,37.27610397,3.529549648,7.33464809,10309031,0.645,-2
Rwanda,646,2011,4.1166782,6.995656803,,143.2365875,39.71276957,1.62846061,7.958394127,10576932,0.643,-2
Rwanda,646,2012,3.7141092,6.394232906,70.86418915,141.300293,40.53713653,3.521870057,8.641513397,10840334,0.643,-2
Rwanda,646,2013,3.75734,6.504755807,67.40393066,136.9262238,42.68924555,2.989023402,4.719850271,11101350,0.68,-2
Rwanda,646,2014,3.7658594,6.452155036,59.8223114,132.631134,43.89846719,3.810753249,6.167167245,11368451,0.676,-2
Saudi Arabia,682,1970,5.9557824,25.61782857,,,72.36608808,0.136872457,58.64733065,6106191,0.235,25
Saudi Arabia,682,1971,6.0508089,29.71834896,,,71.90112284,-1.551010525,20.51221675,6396658,0.243,25
Saudi Arabia,682,1972,6.1570463,36.46408035,,,79.85654949,0.349513907,22.93064025,6724260,0.251,25
Saudi Arabia,682,1973,6.1493254,43.27142665,,,120.6195226,-4.187395255,24.17052854,7088758,0.251,25
Saudi Arabia,682,1974,6.1664906,67.52071601,,,76.13840544,-8.218784656,16.22806527,7483506,0.315,25
Saudi Arabia,682,1975,6.2167187,54.38395363,,,95.06651349,3.987119743,-8.928614314,7897544,0.316,25
Saudi Arabia,682,1976,6.1007223,53.06137122,,,83.98095073,-0.619633936,17.8209742,8319556,0.316,25
Saudi Arabia,682,1977,6.1328678,51.91409984,,,89.98154638,1.055362964,7.093359899,8755219,0.316,25
Saudi Arabia,682,1978,6.0636086,44.91256457,,,90.91426034,0.692634076,-5.219726067,9210564,0.316,25
Saudi Arabia,682,1979,6.077879,87.28461833,34.05065155,50.28392029,89.10029042,-1.135825192,11.91943156,9682002,0.316,25
Saudi Arabia,682,1980,6.080812,70.46650732,,,90.75620835,-1.940148857,5.652457601,10171710,0.416,25
Saudi Arabia,682,1981,6.1120224,55.80143762,,,92.9118334,3.526010645,1.943004458,10678211,0.416,25
Saudi Arabia,682,1982,6.0177016,36.91290071,,,89.8500914,7.262048194,-20.72988831,11201154,0.416,25
Saudi Arabia,682,1983,5.910387,34.96866364,,,86.14529162,3.827392864,-16.05138621,11746020,0.419,25
Saudi Arabia,682,1984,5.8105397,34.0894844,,,79.7443837,4.054224743,-4.661451926,12310361,0.419,25
Saudi Arabia,682,1985,5.4263091,28.10899311,,,66.71349446,0.472986266,-9.794502265,12890245,0.419,25
Saudi Arabia,682,1986,5.2303038,23.9432846,,,62.48922153,1.110756163,17.01274626,13483349,0.416,25
Saudi Arabia,682,1987,4.9715266,28.00817952,,,67.99430243,-1.369181911,-6.632496015,14089798,0.416,25
Saudi Arabia,682,1988,4.809844,27.00507266,,,66.52651814,-0.371645438,13.10931294,14713715,0.416,25
Saudi Arabia,682,1989,5.0190129,34.93468453,,,71.82313762,-0.68523548,-0.503015881,15353227,0.416,25
Saudi Arabia,682,1990,5.1049628,47.20094525,,,71.70802192,1.582359257,15.19342589,16004763,0.433,25
Saudi Arabia,682,1991,5.4449115,30.60335714,,,74.69928364,0.121007456,15.00788025,16654276,0.427,25
Saudi Arabia,682,1992,5.4902205,31.47320766,,,75.09202537,-0.057578643,3.987540164,17281350,0.427,25
Saudi Arabia,682,1993,5.2956214,30.48615288,,,67.80700785,1.028218153,-1.363741432,17846461,0.427,25
Saudi Arabia,682,1994,5.0141168,27.434882,,,60.07132191,0.258430666,0.55872019,18367528,0.427,25
Saudi Arabia,682,1995,4.9127502,29.02424736,,,65.04177186,-1.30781854,0.212091345,18888857,0.424,25
Saudi Arabia,682,1996,4.916409,34.3754117,,,66.65386457,-0.710607445,2.637424215,19410280,0.424,25
Saudi Arabia,682,1997,5.0166125,30.21539954,,,65.18810234,1.831405659,1.103782052,19938377,0.424,25
Saudi Arabia,682,1998,4.498539,22.27301475,,,56.0884071,2.918381301,2.893362521,20472580,0.424,25
Saudi Arabia,682,1999,4.8236361,27.97787491,,,57.84605836,-0.481664352,-3.763285218,21009660,0.424,25
Saudi Arabia,682,2000,5.2095785,42.6687976,,,68.16645711,-0.99256922,5.625416146,21547390,0.401,25
Saudi Arabia,682,2001,5.1538606,34.5968577,,,63.56061208,0.010665942,-1.210743868,22085929,0.401,25
Saudi Arabia,682,2002,5.2416463,32.43799366,,,64.59277916,-0.323899872,-2.819174403,22623415,0.396,25
Saudi Arabia,682,2003,5.1553702,38.01761088,,,69.83119598,-0.271772874,11.24206139,23150847,0.396,25
Saudi Arabia,682,2004,5.319509,43.62252928,,,75.08279902,-0.129209661,7.958441666,23661808,0.388,25
Saudi Arabia,682,2005,5.3406916,49.9329268,89.34269714,92.30850983,81.95405315,1.335158132,5.573850122,24397644,0.428,25
Saudi Arabia,682,2006,5.3820348,50.7560683,,,89.94460415,1.585536014,2.788402224,25382870,0.426,25
Saudi Arabia,682,2007,5.2717137,48.47256765,89.61522675,92.48861694,94.86330036,1.484578583,1.847130255,26400068,0.423,25
Saudi Arabia,682,2008,5.4510617,55.02442895,89.8635788,93.26515961,96.10264222,1.059257121,6.249772752,27437353,0.423,25
Saudi Arabia,682,2009,5.472909,35.7727356,,94.62467194,84.85833511,0.101690379,-2.059249189,28483797,0.417,25
Saudi Arabia,682,2010,5.1218405,38.88346816,,,82.54976178,0.923670386,5.039492888,29411929,0.423,25
Saudi Arabia,682,2011,5.2039976,50.2036438,121.367897,128.9818573,84.86140367,0.692228278,10.99376163,30150945,0.423,25
Saudi Arabia,682,2012,5.3214097,48.50070976,128.9167633,130.8513641,82.85039422,0.67871685,5.427394266,30821543,0.428,25
Saudi Arabia,682,2013,5.2703838,45.53092748,98.31571198,100.8408432,81.91720991,0.447216743,2.850342991,31482498,0.421,25
Saudi Arabia,682,2014,5.3057327,41.33843001,,102.0335999,79.56166856,0.196849906,4.027651215,32125564,0.42,25
